Oct-2019,100,40,53,56,119,-52.94,54,63,-14.29,56,48,16.67,"$414,000","$410,000",0.98,1.00
Oct-2019,110,93,106,113,195,-42.05,115,147,-21.77,116,121,-4.13,"$399,200","$354,000",12.77,0.97
Oct-2019,120,56,71,101,152,-33.55,76,63,20.63,63,55,14.55,"$371,000","$369,900",0.30,1.60
Oct-2019,130,95,135,187,254,-26.38,132,136,-2.94,124,105,18.10,"$449,500","$404,500",11.12,1.51
Oct-2019,300,51,33,60,100,-40.00,64,40,60.00,46,31,48.39,"$410,900","$397,900",3.27,1.30
Oct-2019,310,84,98,96,191,-49.74,115,106,8.49,95,102,-6.86,"$383,000","$363,000",5.51,1.01
Oct-2019,320,137,129,209,271,-22.88,149,142,4.93,119,104,14.42,"$490,000","$468,750",4.53,1.76
Oct-2019,330,135,146,151,291,-48.11,169,136,24.26,136,124,9.68,"$449,444","$417,475",7.66,1.11
Oct-2019,340,92,94,140,211,-33.65,115,114,0.88,102,97,5.15,"$446,250","$460,000",-2.99,1.37
Oct-2019,350,78,96,148,181,-18.23,98,73,34.25,100,81,23.46,"$532,475","$483,000",10.24,1.48
Oct-2019,360,48,40,62,77,-19.48,51,47,8.51,25,24,4.17,"$425,000","$394,000",7.87,2.48
Oct-2019,140,196,206,270,367,-26.43,203,166,22.29,154,168,-8.33,"$620,000","$596,975",3.86,1.75
Oct-2019,380,70,96,118,148,-20.27,71,70,1.43,51,46,10.87,"$699,950","$591,500",18.33,2.31
Oct-2019,385,58,45,100,90,11.11,47,47,0.00,54,22,145.45,"$555,825","$678,000",-18.02,1.85
Oct-2019,390,177,185,299,287,4.18,135,137,-1.46,121,107,13.08,"$825,000","$730,000",13.01,2.47
Oct-2019,700,124,136,218,245,-11.02,94,109,-13.76,97,84,15.48,"$950,000","$875,000",8.57,2.25
Oct-2019,701,63,116,198,220,-10.00,34,35,-2.86,36,42,-14.29,"$730,000","$685,000",6.57,5.50
Oct-2019,705,262,272,372,373,-0.27,251,187,34.22,226,205,10.24,"$717,000","$760,000",-5.66,1.65
Oct-2019,710,138,167,197,224,-12.05,175,128,36.72,120,124,-3.23,"$775,000","$722,000",7.34,1.64
Oct-2019,715,65,58,99,120,-17.50,49,41,19.51,52,35,48.57,"$590,000","$557,500",5.83,1.90
Oct-2019,720,57,62,85,117,-27.35,58,44,31.82,40,39,2.56,"$627,500","$650,000",-3.46,2.13
Oct-2019,500,114,139,189,291,-35.05,137,104,31.73,93,80,16.25,"$790,000","$900,000",-12.22,2.03
Oct-2019,510,35,34,85,78,8.97,36,28,28.57,30,23,30.43,"$1,262,500","$1,500,000",-15.83,2.83
Oct-2019,520,66,74,143,169,-15.38,63,40,57.50,50,41,21.95,"$1,892,500","$1,562,000",21.16,2.86
Oct-2019,530,82,123,106,171,-38.01,78,109,-28.44,82,89,-7.87,"$794,000","$775,000",2.45,1.29
Oct-2019,540,189,205,341,497,-31.39,241,187,28.88,208,236,-11.86,"$829,475","$836,250",-0.81,1.64
Oct-2019,550,82,72,135,150,-10.00,75,79,-5.06,59,73,-19.18,"$800,000","$755,000",5.96,2.29
Oct-2019,560,103,135,176,220,-20.00,96,76,26.32,85,95,-10.53,"$1,100,000","$1,051,471",4.62,2.07
Oct-2019,600,206,217,313,440,-28.86,217,205,5.85,194,205,-5.37,"$664,500","$695,000",-4.39,1.61
