Nov-2019,100,25,43,31,106,-70.75,48,53,-9.43,46,43,6.98,"$470,000","$401,000",17.21,0.67
Nov-2019,110,36,53,39,119,-67.23,76,90,-15.56,76,80,-5.00,"$439,975","$377,250",16.63,0.51
Nov-2019,120,28,27,49,97,-49.48,38,36,5.56,37,42,-11.90,"$420,000","$402,000",4.48,1.32
Nov-2019,130,71,95,119,178,-33.15,107,121,-11.57,79,91,-13.19,"$500,000","$445,000",12.36,1.51
Nov-2019,300,23,20,56,79,-29.11,38,39,-2.56,42,29,44.83,"$426,400","$402,000",6.07,1.33
Nov-2019,310,51,59,74,140,-47.14,68,78,-12.82,57,71,-19.72,"$380,000","$381,500",-0.39,1.30
Nov-2019,320,94,71,191,216,-11.57,101,102,-0.98,117,102,14.71,"$499,950","$461,950",8.23,1.63
Nov-2019,330,65,94,93,224,-58.48,100,107,-6.54,102,88,15.91,"$452,500","$430,200",5.18,0.91
Nov-2019,340,46,56,92,155,-40.65,74,88,-15.91,88,89,-1.12,"$527,500","$519,888",1.46,1.05
Nov-2019,350,40,57,83,141,-41.13,77,63,22.22,66,52,26.92,"$565,000","$552,500",2.26,1.26
Nov-2019,360,21,20,42,58,-27.59,39,28,39.29,24,25,-4.00,"$479,000","$449,800",6.49,1.75
Nov-2019,140,98,117,169,240,-29.58,146,144,1.39,144,105,37.14,"$625,000","$645,000",-3.10,1.17
Nov-2019,380,36,62,90,123,-26.83,46,59,-22.03,51,41,24.39,"$630,000","$614,950",2.45,1.76
Nov-2019,385,32,40,71,76,-6.58,42,28,50.00,26,32,-18.75,"$585,750","$548,750",6.74,2.73
Nov-2019,390,58,61,119,141,-15.60,91,56,62.50,78,71,9.86,"$1,075,250","$868,000",23.88,1.53
Nov-2019,700,34,49,86,116,-25.86,51,37,37.84,48,55,-12.73,"$979,500","$965,000",1.50,1.79
Nov-2019,701,0,0,0,0,0.00,0,0,0.00,0,0,0.00,$0,$0,0.00,N/A
Nov-2019,705,113,172,161,264,-39.02,191,137,39.42,183,124,47.58,"$749,950","$761,250",-1.48,0.88
Nov-2019,710,68,67,117,140,-16.43,78,80,-2.50,117,72,62.50,"$749,950","$810,000",-7.41,1.00
Nov-2019,715,29,24,62,57,8.77,44,27,62.96,27,29,-6.90,"$599,950","$608,000",-1.32,2.30
Nov-2019,720,22,29,41,84,-51.19,43,31,38.71,42,39,7.69,"$632,500","$640,500",-1.25,0.98
Nov-2019,500,33,59,103,178,-42.13,68,70,-2.86,73,65,12.31,"$860,000","$862,000",-0.23,1.41
Nov-2019,510,11,22,59,69,-14.49,25,18,38.89,20,21,-4.76,"$2,097,000","$1,650,000",27.09,2.95
Nov-2019,520,18,27,73,94,-22.34,42,24,75.00,33,20,65.00,"$2,250,000","$2,435,000",-7.60,2.21
Nov-2019,530,35,46,48,92,-47.83,43,36,19.44,42,53,-20.75,"$912,500","$832,500",9.61,1.14
Nov-2019,540,84,112,186,324,-42.59,154,147,4.76,156,134,16.42,"$852,072","$870,000",-2.06,1.19
Nov-2019,550,27,39,70,90,-22.22,49,54,-9.26,49,43,13.95,"$985,600","$850,000",15.95,1.43
Nov-2019,560,35,47,82,111,-26.13,57,44,29.55,57,39,46.15,"$1,482,000","$1,398,800",5.95,1.44
Nov-2019,600,80,97,156,288,-45.83,143,121,18.18,138,141,-2.13,"$795,000","$800,000",-0.63,1.13
